match,team,player,minutes,position,number,goal_total,goal_conceded,goal_assists,goal_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,dribbles_attempts,dribbles_success,dribbles_past
710559,41.0,2999.0,,D,35.0,,0.0,,,,,,,,,,,
710559,41.0,171.0,,D,2.0,,0.0,,,,,,,,,,,
710559,41.0,18942.0,,D,43.0,,0.0,,,,,,,,,,,
710559,41.0,18945.0,,M,17.0,,0.0,,,,,,,,,,,
710559,41.0,18946.0,,M,24.0,,0.0,,,,,,,,,,,
710559,41.0,20557.0,11.0,M,27.0,,0.0,,,9.0,,8.0,,,,,,1.0
710559,41.0,18948.0,11.0,M,11.0,,0.0,,,8.0,,7.0,,,,3.0,2.0,
710559,41.0,231029.0,10.0,M,23.0,,0.0,,,5.0,,2.0,,,,1.0,,
710560,46.0,2728.0,90.0,G,1.0,,0.0,,3.0,32.0,,26.0,,,,,,
710560,46.0,18771.0,90.0,D,21.0,,0.0,1.0,,56.0,1.0,40.0,1.0,1.0,2.0,3.0,2.0,2.0
710560,46.0,3421.0,90.0,D,18.0,,0.0,,,79.0,,73.0,2.0,1.0,1.0,,,
710560,46.0,18776.0,90.0,D,4.0,,0.0,,,92.0,,87.0,2.0,1.0,1.0,1.0,,
710560,46.0,152969.0,90.0,D,33.0,,0.0,,,60.0,,51.0,2.0,2.0,4.0,2.0,,5.0
710560,46.0,2926.0,90.0,M,8.0,,0.0,,,79.0,1.0,70.0,5.0,2.0,,,,2.0
710560,46.0,18786.0,90.0,M,25.0,,0.0,,,71.0,,67.0,2.0,,1.0,4.0,2.0,7.0
710560,46.0,18906.0,62.0,M,17.0,,0.0,,,23.0,3.0,20.0,,,1.0,1.0,,2.0
710560,46.0,18784.0,62.0,M,10.0,,0.0,,,24.0,1.0,17.0,1.0,,,,,1.0
710560,46.0,18778.0,72.0,M,7.0,,0.0,,,15.0,,10.0,,,,6.0,1.0,
710560,46.0,18788.0,90.0,F,9.0,1.0,0.0,,,12.0,2.0,9.0,,,,2.0,1.0,1.0
710560,46.0,18146.0,,G,12.0,,0.0,,,,,,,,,,,
710560,46.0,18943.0,28.0,D,23.0,,0.0,,,15.0,,15.0,,,,,,1.0
710560,46.0,18779.0,,M,20.0,,0.0,,,,,,,,,,,
710560,46.0,148099.0,,M,22.0,,0.0,,,,,,,,,,,
710560,46.0,18777.0,,M,11.0,,0.0,,,,,,,,,,,
710560,46.0,22233.0,28.0,M,42.0,,0.0,,,16.0,,14.0,,,1.0,1.0,1.0,
710560,46.0,2925.0,,M,26.0,,0.0,,,,,,,,,,,
710560,46.0,2778.0,18.0,F,14.0,,0.0,,,10.0,,6.0,,,,,,
710560,46.0,1098.0,,F,29.0,,0.0,,,,,,,,,,,
710560,39.0,1590.0,90.0,G,1.0,,1.0,,4.0,16.0,,14.0,,,,,,
710560,39.0,18744.0,89.0,D,23.0,,0.0,,,63.0,,52.0,3.0,,2.0,1.0,1.0,
710560,39.0,18741.0,90.0,D,16.0,,0.0,,,54.0,,48.0,1.0,,1.0,,,
710560,39.0,2716.0,90.0,D,27.0,,0.0,,,64.0,1.0,55.0,,,2.0,,,
710560,39.0,285.0,90.0,M,2.0,,0.0,,,36.0,1.0,28.0,4.0,,2.0,3.0,2.0,1.0
710560,39.0,2676.0,90.0,M,8.0,,0.0,,,43.0,2.0,35.0,1.0,,1.0,,,2.0
710560,39.0,2677.0,66.0,M,28.0,,0.0,,,38.0,1.0,33.0,3.0,,1.0,,,1.0
710560,39.0,652.0,90.0,M,5.0,,0.0,,,43.0,1.0,34.0,2.0,,1.0,,,1.0
710560,39.0,41112.0,86.0,F,11.0,,0.0,,,21.0,2.0,17.0,1.0,,2.0,10.0,5.0,
710560,39.0,2887.0,90.0,F,9.0,,0.0,,,23.0,3.0,17.0,,,,3.0,2.0,
710560,39.0,18753.0,90.0,F,37.0,,0.0,,,27.0,1.0,20.0,2.0,,1.0,15.0,11.0,
710560,39.0,18737.0,,G,21.0,,0.0,,,,,,,,,,,
710560,39.0,21138.0,,D,3.0,,0.0,,,,,,,,,,,
710560,39.0,152964.0,,D,75.0,,0.0,,,,,,,,,,,
710560,39.0,130.0,,D,22.0,,0.0,,,,,,,,,,,
710560,39.0,149564.0,,M,39.0,,0.0,,,,,,,,,,,
710560,39.0,2922.0,24.0,M,32.0,,0.0,,,10.0,,9.0,3.0,1.0,,,,2.0
710560,39.0,158432.0,,F,77.0,,0.0,,,,,,,,,,,
710560,39.0,129791.0,1.0,F,17.0,,0.0,,,,,,,,,,,
710560,39.0,18746.0,8.0,M,18.0,,0.0,,,5.0,,4.0,,,,,,
710561,33.0,882.0,90.0,G,1.0,,1.0,,2.0,33.0,,28.0,,,,,,
710561,33.0,18846.0,90.0,D,29.0,,0.0,,,38.0,,29.0,,,2.0,3.0,1.0,
710561,33.0,889.0,90.0,D,2.0,,0.0,1.0,,60.0,1.0,47.0,,,,,,
710561,33.0,2935.0,90.0,D,5.0,,0.0,,,49.0,,38.0,1.0,,1.0,1.0,1.0,1.0
710561,33.0,891.0,90.0,D,23.0,,0.0,,,33.0,2.0,27.0,,1.0,,,,
710561,33.0,903.0,70.0,M,39.0,,0.0,,,32.0,1.0,27.0,2.0,,1.0,2.0,1.0,
710561,33.0,905.0,90.0,M,17.0,1.0,0.0,,,38.0,,29.0,,,2.0,1.0,,1.0
710561,33.0,19329.0,75.0,M,21.0,,0.0,,,17.0,1.0,13.0,2.0,,,1.0,,
710561,33.0,1485.0,90.0,M,18.0,3.0,0.0,,,28.0,3.0,21.0,,,,1.0,,5.0
710561,33.0,904.0,75.0,M,6.0,,0.0,4.0,,33.0,5.0,25.0,1.0,,1.0,2.0,1.0,2.0
710561,33.0,897.0,90.0,F,11.0,1.0,0.0,,,25.0,1.0,22.0,,,,9.0,5.0,
710561,33.0,2931.0,,G,22.0,,0.0,,,,,,,,,,,
710561,33.0,886.0,,D,20.0,,0.0,,,,,,,,,,,
710561,33.0,138806.0,,D,33.0,,0.0,,,,,,,,,,,
710561,33.0,901.0,,M,8.0,,0.0,,,,,,,,,,,
710561,33.0,899.0,,M,15.0,,0.0,,,,,,,,,,,
710561,33.0,547.0,,M,34.0,,0.0,,,,,,,,,,,
710561,33.0,18.0,15.0,F,25.0,,0.0,,,13.0,,9.0,,,,2.0,1.0,
710561,33.0,902.0,20.0,M,31.0,,0.0,,,16.0,,14.0,,,1.0,,,
710561,33.0,908.0,15.0,F,9.0,,0.0,,,7.0,,5.0,,,,2.0,2.0,
710561,63.0,20619.0,90.0,G,1.0,,5.0,,3.0,37.0,,21.0,,,,,,
710561,63.0,19116.0,90.0,D,2.0,1.0,0.0,,,67.0,,53.0,2.0,1.0,1.0,2.0,,3.0
710561,63.0,64003.0,90.0,D,21.0,,0.0,,,55.0,,44.0,2.0,,3.0,,,2.0
710561,63.0,19118.0,90.0,D,6.0,,0.0,,,51.0,1.0,46.0,7.0,1.0,2.0,,,
710561,63.0,19126.0,90.0,D,15.0,,0.0,1.0,,33.0,1.0,27.0,1.0,1.0,1.0,1.0,1.0,2.0
710561,63.0,26238.0,90.0,M,5.0,,0.0,,,27.0,,20.0,2.0,,3.0,3.0,3.0,2.0
710561,63.0,1496.0,90.0,M,10.0,,0.0,,,37.0,1.0,24.0,4.0,,1.0,2.0,1.0,1.0
710561,63.0,935.0,45.0,M,19.0,,0.0,,,18.0,,15.0,1.0,,,2.0,2.0,
710561,63.0,3008.0,90.0,M,43.0,,0.0,,,43.0,,33.0,2.0,,,1.0,1.0,
710561,63.0,19128.0,70.0,M,22.0,,0.0,,,20.0,2.0,14.0,1.0,,1.0,1.0,1.0,1.0
710561,63.0,19134.0,77.0,F,9.0,,0.0,,,14.0,1.0,12.0,,,1.0,,,1.0
710561,63.0,39105.0,,G,13.0,,0.0,,,,,,,,,,,
710561,63.0,1564.0,45.0,D,3.0,,0.0,,,29.0,,27.0,,,1.0,,,
710561,63.0,19131.0,,M,46.0,,0.0,,,,,,,,,,,
710561,63.0,19139.0,13.0,F,11.0,,0.0,,,2.0,1.0,2.0,1.0,,,,,
710561,63.0,19130.0,,M,23.0,,0.0,,,,,,,,,,,
710561,63.0,19127.0,,M,4.0,,0.0,,,,,,,,,,,
710561,63.0,18752.0,20.0,F,17.0,,0.0,,,5.0,,5.0,,,,,,
710561,63.0,153400.0,,F,42.0,,0.0,,,,,,,,,,,
710561,63.0,37724.0,,M,38.0,,0.0,,,,,,,,,,,
710562,34.0,18889.0,90.0,G,27.0,,4.0,,4.0,23.0,,18.0,,,,,,
710562,34.0,19163.0,90.0,D,23.0,1.0,0.0,,,33.0,1.0,21.0,2.0,,3.0,6.0,4.0,2.0
710562,34.0,2855.0,84.0,D,17.0,,0.0,,,30.0,,23.0,1.0,,2.0,,,
710562,34.0,18893.0,90.0,D,18.0,,0.0,,,59.0,,58.0,,4.0,1.0,,,1.0
710562,34.0,18891.0,90.0,D,2.0,,0.0,,,48.0,1.0,35.0,,1.0,,,,1.0
710562,34.0,18903.0,90.0,D,11.0,,0.0,1.0,,34.0,4.0,28.0,,,,,,2.0
710562,34.0,18899.0,90.0,M,14.0,,0.0,,,39.0,,35.0,2.0,,2.0,,,1.0
710562,34.0,18904.0,70.0,M,8.0,,0.0,,,35.0,1.0,31.0,,,,2.0,,3.0
710562,34.0,2507.0,90.0,M,24.0,,0.0,,,33.0,1.0,32.0,,1.0,1.0,2.0,,1.0
710562,34.0,2939.0,85.0,F,9.0,1.0,0.0,,,12.0,,9.0,,,,1.0,,
710562,34.0,22173.0,90.0,F,10.0,,0.0,1.0,,36.0,4.0,32.0,1.0,,,12.0,10.0,
710562,34.0,44912.0,,G,29.0,,0.0,,,,,,,,,,,
710562,34.0,19076.0,,D,12.0,,0.0,,,,,,,,,,,
710562,34.0,2806.0,,D,5.0,,0.0,,,,,,,,,,,
710562,34.0,18894.0,,D,6.0,,0.0,,,,,,,,,,,
710562,34.0,18924.0,,M,16.0,,0.0,,,,,,,,,,,
710562,34.0,18873.0,20.0,M,21.0,,0.0,,,9.0,,8.0,,,,,,
710562,34.0,18901.0,11.0,M,36.0,,0.0,,,6.0,,6.0,2.0,,,,,
710562,34.0,19166.0,,F,34.0,,0.0,,,,,,,,,,,
710562,34.0,723.0,10.0,F,7.0,,0.0,,,4.0,,4.0,,,,,,
710562,48.0,2997.0,90.0,G,1.0,,2.0,,1.0,26.0,,16.0,,,,,,
710562,48.0,1231.0,90.0,D,5.0,,0.0,,,53.0,2.0,37.0,4.0,,,,,
710562,48.0,19147.0,90.0,D,15.0,,0.0,,,50.0,,47.0,,2.0,1.0,,,1.0
710562,48.0,18817.0,90.0,D,21.0,,0.0,,,50.0,,49.0,2.0,,1.0,,,
710562,48.0,18813.0,90.0,D,3.0,1.0,0.0,,,64.0,1.0,58.0,4.0,1.0,1.0,1.0,,
710562,48.0,2937.0,90.0,M,41.0,,0.0,,,51.0,2.0,50.0,1.0,2.0,2.0,3.0,3.0,1.0
710562,48.0,1243.0,90.0,M,28.0,1.0,0.0,,,38.0,,33.0,5.0,,1.0,1.0,1.0,2.0
710562,48.0,19428.0,89.0,M,20.0,,0.0,,,17.0,1.0,14.0,2.0,1.0,,3.0,3.0,
710562,48.0,19361.0,88.0,M,22.0,1.0,0.0,1.0,,31.0,1.0,25.0,1.0,,,1.0,1.0,1.0
710562,48.0,1697.0,90.0,M,8.0,,0.0,1.0,,61.0,4.0,54.0,4.0,,1.0,2.0,,9.0
710562,48.0,18819.0,89.0,F,9.0,1.0,0.0,1.0,,24.0,1.0,16.0,,,,3.0,2.0,
710562,48.0,253.0,,G,13.0,,0.0,,,,,,,,,,,
710562,48.0,18815.0,2.0,D,24.0,,0.0,,,1.0,,1.0,,,,,,
710562,48.0,171059.0,,D,75.0,,0.0,,,,,,,,,,,
710562,48.0,18823.0,1.0,D,31.0,,0.0,,,1.0,,1.0,,,,1.0,1.0,
710562,48.0,18814.0,,D,23.0,,0.0,,,,,,,,,,,
710562,48.0,2473.0,,M,10.0,,0.0,,,,,,,,,,,
710562,48.0,18820.0,,M,54.0,,0.0,,,,,,,,,,,
710562,48.0,18826.0,,M,16.0,,0.0,,,,,,,,,,,
710562,48.0,18834.0,1.0,F,7.0,,0.0,,,6.0,,4.0,,,,,,
710563,71.0,19061.0,90.0,G,1.0,,3.0,,3.0,40.0,,28.0,,,,,,
710563,71.0,19070.0,90.0,D,2.0,,0.0,,,54.0,1.0,47.0,2.0,3.0,3.0,3.0,3.0,
710563,71.0,19066.0,90.0,D,5.0,,0.0,,,53.0,1.0,47.0,1.0,1.0,1.0,,,2.0
710563,71.0,18914.0,90.0,D,4.0,,0.0,,,77.0,,66.0,,,2.0,1.0,,
710563,71.0,2360.0,90.0,D,30.0,,0.0,,,56.0,1.0,49.0,3.0,,,5.0,4.0,1.0
710563,71.0,22170.0,90.0,M,20.0,,0.0,,,47.0,2.0,37.0,3.0,2.0,,1.0,,
710563,71.0,130423.0,90.0,M,8.0,,0.0,,,76.0,,68.0,1.0,,1.0,2.0,2.0,1.0
710563,71.0,720.0,90.0,M,7.0,,0.0,,,44.0,,36.0,2.0,,,1.0,1.0,1.0
710563,71.0,19072.0,86.0,F,14.0,,0.0,,,29.0,2.0,24.0,5.0,,1.0,1.0,,1.0
710563,71.0,19085.0,77.0,F,22.0,,0.0,,,13.0,,11.0,1.0,,,,,
710563,71.0,25324.0,77.0,F,17.0,,0.0,,,17.0,2.0,17.0,,,,4.0,,
710563,71.0,18933.0,,G,28.0,,0.0,,,,,,,,,,,
710563,71.0,19069.0,,D,6.0,,0.0,,,,,,,,,,,
710563,71.0,19894.0,,D,26.0,,0.0,,,,,,,,,,,
710563,71.0,15832.0,,M,19.0,,0.0,,,,,,,,,,,
710563,71.0,19100.0,4.0,M,10.0,,0.0,,,5.0,2.0,4.0,,,,,,
710563,71.0,19077.0,,M,23.0,,0.0,,,,,,,,,,,
710563,71.0,130417.0,13.0,F,35.0,,0.0,,,4.0,,3.0,,,,,,
710563,71.0,25332.0,13.0,F,24.0,,0.0,,,5.0,,4.0,1.0,,1.0,,,1.0
710563,71.0,161800.0,,F,18.0,,0.0,,,,,,,,,,,
710563,40.0,280.0,90.0,G,1.0,,0.0,,3.0,27.0,,23.0,,,,,,
710563,40.0,283.0,90.0,D,66.0,,0.0,,,35.0,3.0,27.0,1.0,1.0,2.0,3.0,,2.0
710563,40.0,286.0,90.0,D,32.0,,0.0,,,74.0,,69.0,,,,,,
710563,40.0,290.0,90.0,D,4.0,,0.0,,,89.0,1.0,82.0,,,,,,
710563,40.0,1600.0,90.0,D,21.0,,0.0,,,46.0,,36.0,3.0,,,5.0,2.0,1.0
710563,40.0,297.0,61.0,M,15.0,,0.0,,,21.0,,17.0,,,1.0,,,2.0
710563,40.0,296.0,90.0,M,7.0,,0.0,,,70.0,1.0,62.0,3.0,1.0,2.0,,,1.0
710563,40.0,294.0,83.0,M,8.0,,0.0,,,43.0,1.0,41.0,6.0,,,1.0,,1.0
710563,40.0,306.0,90.0,F,11.0,1.0,0.0,2.0,,24.0,4.0,17.0,,,,3.0,2.0,
710563,40.0,2678.0,61.0,F,20.0,1.0,0.0,,,12.0,,8.0,1.0,,,4.0,1.0,1.0
710563,40.0,304.0,90.0,F,10.0,,0.0,,,31.0,3.0,17.0,1.0,,,2.0,1.0,1.0
710563,40.0,281.0,,G,62.0,,0.0,,,,,,,,,,,
710563,40.0,1145.0,,D,5.0,,0.0,,,,,,,,,,,
710563,40.0,284.0,,D,12.0,,0.0,,,,,,,,,,,
710563,40.0,299.0,29.0,M,3.0,,0.0,,,22.0,,19.0,,,,,,
710563,40.0,301.0,,M,58.0,,0.0,,,,,,,,,,,
710563,40.0,305.0,,F,27.0,,0.0,,,,,,,,,,,
710563,40.0,1101.0,,F,18.0,,0.0,,,,,,,,,,,
710563,40.0,19035.0,9.0,M,67.0,,0.0,,,6.0,,6.0,,,,,,
710563,40.0,302.0,29.0,F,9.0,1.0,0.0,,,12.0,1.0,8.0,1.0,,,2.0,1.0,1.0
710564,47.0,159.0,90.0,G,1.0,,0.0,,4.0,24.0,,15.0,,,,,,
710564,47.0,149550.0,83.0,D,25.0,,0.0,,,20.0,,18.0,2.0,1.0,1.0,1.0,,1.0
710564,47.0,168.0,90.0,D,6.0,,0.0,,,31.0,,21.0,4.0,1.0,,,,
710564,47.0,175.0,90.0,D,15.0,,0.0,,,24.0,,16.0,,1.0,2.0,,,1.0
710564,47.0,739.0,90.0,D,3.0,,0.0,,,13.0,2.0,11.0,,,4.0,,,
710564,47.0,2735.0,89.0,M,5.0,,0.0,,,40.0,2.0,31.0,2.0,,1.0,3.0,3.0,4.0
710564,47.0,180.0,90.0,M,29.0,,0.0,,,27.0,,24.0,2.0,2.0,,,,3.0
710564,47.0,172.0,90.0,M,20.0,,0.0,,,22.0,,17.0,3.0,,1.0,1.0,1.0,7.0
710564,47.0,178.0,90.0,F,27.0,,0.0,,,36.0,3.0,29.0,1.0,,1.0,10.0,6.0,2.0
710564,47.0,186.0,90.0,F,7.0,1.0,0.0,,,28.0,1.0,25.0,,,,1.0,1.0,
710564,47.0,244.0,77.0,F,23.0,,0.0,1.0,,15.0,2.0,12.0,,,,1.0,1.0,1.0
710564,47.0,30418.0,,G,22.0,,0.0,,,,,,,,,,,
710564,47.0,30776.0,1.0,D,4.0,,0.0,,,2.0,,2.0,,,,,,
710564,47.0,164.0,,D,33.0,,0.0,,,,,,,,,,,
710564,47.0,18742.0,13.0,D,2.0,,0.0,,,3.0,,2.0,,,,1.0,1.0,
710564,47.0,2061.0,,F,11.0,,0.0,,,,,,,,,,,
710564,47.0,179.0,,M,17.0,,0.0,,,,,,,,,,,
710564,47.0,182.0,,M,8.0,,0.0,,,,,,,,,,,
710564,47.0,1578.0,13.0,M,18.0,,0.0,,,8.0,,4.0,1.0,,,1.0,1.0,1.0
710564,47.0,162552.0,,F,44.0,,0.0,,,,,,,,,,,
710564,50.0,617.0,90.0,G,31.0,,1.0,,1.0,15.0,,14.0,,,,,,
710564,50.0,855.0,90.0,D,27.0,,0.0,,,65.0,3.0,57.0,1.0,,1.0,3.0,3.0,
710564,50.0,567.0,90.0,D,3.0,,0.0,,,59.0,,52.0,,2.0,,,,
710564,50.0,18861.0,90.0,D,6.0,,0.0,,,65.0,,55.0,1.0,2.0,,,,
710564,50.0,623.0,79.0,D,22.0,,0.0,,,77.0,2.0,71.0,2.0,,,3.0,2.0,4.0
710564,50.0,633.0,90.0,M,8.0,,0.0,,,43.0,1.0,36.0,2.0,1.0,,4.0,3.0,
710564,50.0,640.0,90.0,M,25.0,,0.0,,,64.0,2.0,50.0,5.0,,,,,6.0
710564,50.0,19187.0,90.0,M,10.0,,0.0,,,50.0,2.0,44.0,2.0,,1.0,4.0,4.0,2.0
710564,50.0,635.0,79.0,F,26.0,,0.0,,,29.0,1.0,27.0,1.0,,,2.0,2.0,1.0
710564,50.0,931.0,90.0,F,21.0,,0.0,,,19.0,,13.0,1.0,,,1.0,1.0,1.0
710564,50.0,645.0,70.0,F,7.0,,0.0,,,30.0,,25.0,,,,6.0,2.0,
710564,50.0,50828.0,,G,13.0,,0.0,,,,,,,,,,,
710564,50.0,622.0,,D,14.0,,0.0,,,,,,,,,,,
710564,50.0,627.0,,D,2.0,,0.0,,,,,,,,,,,
710564,50.0,626.0,,D,5.0,,0.0,,,,,,,,,,,
710564,50.0,641.0,11.0,D,11.0,,0.0,,,15.0,,12.0,,,1.0,,,
710564,50.0,636.0,,M,20.0,,0.0,,,,,,,,,,,
710564,50.0,44.0,,M,16.0,,0.0,,,,,,,,,,,
710564,50.0,629.0,11.0,M,17.0,,0.0,,,12.0,1.0,8.0,1.0,,,3.0,2.0,
710564,50.0,643.0,20.0,F,9.0,,0.0,,,5.0,1.0,5.0,,,,1.0,1.0,
710565,38.0,44775.0,90.0,G,26.0,,2.0,,,25.0,,15.0,,,,,,
710565,38.0,18793.0,90.0,D,15.0,,0.0,,,28.0,,19.0,2.0,1.0,1.0,,,
710565,38.0,2773.0,90.0,D,5.0,,0.0,,,43.0,,36.0,,,,,,1.0
710565,38.0,18797.0,90.0,D,27.0,,0.0,,,41.0,,36.0,,1.0,1.0,,,1.0
710565,38.0,18799.0,90.0,D,11.0,,0.0,,,34.0,,22.0,1.0,,,2.0,2.0,
710565,38.0,2774.0,90.0,M,4.0,,0.0,,,36.0,1.0,29.0,2.0,1.0,3.0,3.0,2.0,1.0
710565,38.0,2218.0,90.0,M,23.0,1.0,0.0,,,21.0,4.0,16.0,,,1.0,4.0,4.0,
710565,38.0,18804.0,79.0,M,8.0,,0.0,1.0,,26.0,1.0,17.0,2.0,,2.0,,,2.0
710565,38.0,31023.0,69.0,M,33.0,,0.0,,,14.0,,11.0,4.0,,1.0,3.0,3.0,1.0
710565,38.0,2860.0,90.0,M,12.0,,0.0,,,19.0,2.0,11.0,2.0,,,2.0,1.0,1.0
710565,38.0,80.0,66.0,F,25.0,1.0,0.0,1.0,,15.0,3.0,12.0,2.0,,,3.0,1.0,1.0
710565,38.0,18791.0,,G,1.0,,0.0,,,,,,,,,,,
710565,38.0,167.0,,D,3.0,,0.0,,,,,,,,,,,
710565,38.0,193296.0,,D,2.0,,0.0,,,,,,,,,,,
710565,38.0,31016.0,,D,31.0,,0.0,,,,,,,,,,,
710565,38.0,18874.0,21.0,M,16.0,,0.0,,,8.0,,5.0,,,,,,2.0
710565,38.0,21100.0,,M,6.0,,0.0,,,,,,,,,,,
710565,38.0,19251.0,,F,17.0,,0.0,,,,,,,,,,,
710565,38.0,47582.0,24.0,F,29.0,1.0,0.0,,,5.0,,4.0,,,,1.0,,3.0
710565,38.0,18808.0,11.0,F,9.0,,0.0,,,2.0,,1.0,,,,,,1.0
710565,66.0,19599.0,90.0,G,1.0,,3.0,,4.0,25.0,,23.0,,,,,,
710565,66.0,19298.0,90.0,D,2.0,,0.0,,,64.0,1.0,52.0,4.0,,4.0,,,
710565,66.0,19354.0,90.0,D,4.0,,0.0,,,80.0,,71.0,1.0,1.0,1.0,1.0,1.0,1.0
710565,66.0,19179.0,90.0,D,5.0,,0.0,,,85.0,,79.0,,1.0,1.0,2.0,2.0,
710565,66.0,18941.0,45.0,D,3.0,,0.0,,,24.0,1.0,19.0,,,,,,1.0
710565,66.0,19191.0,90.0,M,7.0,1.0,0.0,,,36.0,,30.0,2.0,,2.0,1.0,1.0,1.0
710565,66.0,76.0,90.0,M,19.0,,0.0,,,52.0,,45.0,2.0,,,3.0,3.0,3.0
710565,66.0,19195.0,60.0,M,21.0,,0.0,,,10.0,,8.0,,,,,,2.0
710565,66.0,19071.0,72.0,M,10.0,,0.0,,,30.0,,23.0,1.0,,1.0,1.0,1.0,1.0
710565,66.0,894.0,90.0,M,18.0,,0.0,,,51.0,2.0,45.0,,,2.0,,,
710565,66.0,18955.0,90.0,F,20.0,1.0,0.0,,,13.0,,7.0,,,,2.0,2.0,1.0
710565,66.0,19174.0,,G,12.0,,0.0,,,,,,,,,,,
710565,66.0,19177.0,,D,30.0,,0.0,,,,,,,,,,,
710565,66.0,19182.0,,D,16.0,,0.0,,,,,,,,,,,
710565,66.0,19192.0,45.0,M,41.0,,0.0,,,25.0,1.0,21.0,1.0,,,1.0,,2.0
710565,66.0,671.0,18.0,F,15.0,,0.0,,,8.0,,8.0,1.0,,,4.0,3.0,1.0
710565,66.0,138935.0,,M,33.0,,0.0,,,,,,,,,,,
710565,66.0,983.0,30.0,F,31.0,,0.0,1.0,,5.0,1.0,4.0,1.0,,,1.0,1.0,
710565,66.0,84.0,,F,9.0,,0.0,,,,,,,,,,,
710565,66.0,138931.0,,M,32.0,,0.0,,,,,,,,,,,
710566,42.0,1438.0,90.0,G,1.0,,2.0,,3.0,19.0,,13.0,1.0,,,,,
710566,42.0,190.0,90.0,D,17.0,,0.0,,,36.0,1.0,32.0,3.0,,,,,
710566,42.0,1440.0,90.0,D,16.0,,0.0,,,36.0,,25.0,2.0,5.0,,,,
710566,42.0,46792.0,90.0,D,22.0,,0.0,,,32.0,1.0,29.0,4.0,4.0,2.0,,,1.0
710566,42.0,1117.0,66.0,D,3.0,,0.0,,,22.0,,16.0,,,1.0,,,
710566,42.0,1427.0,90.0,M,23.0,,0.0,,,41.0,,34.0,,,1.0,,,
710566,42.0,1464.0,90.0,M,34.0,,0.0,,,41.0,2.0,32.0,3.0,1.0,1.0,2.0,1.0,2.0
710566,42.0,3246.0,90.0,M,19.0,,0.0,,,24.0,,21.0,,,1.0,3.0,3.0,
710566,42.0,1161.0,90.0,M,10.0,,0.0,,,36.0,,32.0,,,,5.0,4.0,2.0
710566,42.0,1460.0,61.0,M,7.0,,0.0,,,28.0,1.0,22.0,2.0,,,,,
710566,42.0,127769.0,79.0,F,35.0,,0.0,,,4.0,1.0,2.0,2.0,,,,,1.0
710566,42.0,20355.0,,G,32.0,,0.0,,,,,,,,,,,
710566,42.0,19016.0,,D,21.0,,0.0,,,,,,,,,,,
710566,42.0,41577.0,24.0,D,20.0,,0.0,,,6.0,,5.0,1.0,1.0,,2.0,1.0,1.0
710566,42.0,1442.0,,D,31.0,,0.0,,,,,,,,,,,
710566,42.0,1452.0,,M,25.0,,0.0,,,,,,,,,,,
710566,42.0,1456.0,,M,15.0,,0.0,,,,,,,,,,,
710566,42.0,1465.0,29.0,F,14.0,,0.0,,,6.0,,2.0,1.0,,,,,
710566,42.0,727.0,,F,24.0,,0.0,,,,,,,,,,,
710566,42.0,138835.0,11.0,F,26.0,,0.0,,,4.0,,1.0,1.0,,,1.0,,
710566,49.0,2986.0,90.0,G,16.0,,0.0,,3.0,36.0,,31.0,,,,,,
710566,49.0,2280.0,90.0,D,28.0,,0.0,,,86.0,,80.0,3.0,1.0,2.0,,,
710566,49.0,2282.0,90.0,D,4.0,,0.0,,,87.0,,82.0,,,1.0,1.0,1.0,
710566,49.0,2285.0,90.0,D,2.0,,0.0,,,70.0,,60.0,,,,,,1.0
710566,49.0,19545.0,90.0,M,24.0,1.0,0.0,1.0,,57.0,4.0,53.0,3.0,,1.0,,,1.0
710566,49.0,2289.0,90.0,M,5.0,,0.0,,,69.0,1.0,60.0,2.0,,1.0,,,3.0
710566,49.0,2291.0,72.0,M,8.0,,0.0,,,69.0,2.0,65.0,1.0,,,,,1.0
710566,49.0,2278.0,90.0,M,3.0,,0.0,,,46.0,5.0,36.0,,,4.0,1.0,,1.0
710566,49.0,19220.0,82.0,F,19.0,,0.0,1.0,,41.0,4.0,35.0,1.0,,,3.0,1.0,1.0
710566,49.0,978.0,89.0,F,29.0,,0.0,,,44.0,,39.0,,,,4.0,1.0,
710566,49.0,907.0,90.0,F,9.0,1.0,0.0,,,20.0,3.0,19.0,,,,3.0,2.0,
710566,49.0,2273.0,,G,1.0,,0.0,,,,,,,,,,,
710566,49.0,19720.0,,M,14.0,,0.0,,,,,,,,,,,
710566,49.0,259.0,,D,6.0,,0.0,,,,,,,,,,,
710566,49.0,2726.0,,D,15.0,,0.0,,,,,,,,,,,
710566,49.0,2933.0,,D,21.0,,0.0,,,,,,,,,,,
710566,49.0,2290.0,18.0,M,7.0,,0.0,,,15.0,,12.0,1.0,,1.0,3.0,2.0,1.0
710566,49.0,2298.0,,F,20.0,,0.0,,,,,,,,,,,
710566,49.0,548.0,8.0,M,22.0,,0.0,,,6.0,,2.0,,,,,,
710566,49.0,1166.0,1.0,F,11.0,,0.0,,,,,,,,,1.0,,
710567,66.0,19599.0,90.0,G,1.0,,0.0,,1.0,24.0,,17.0,,,,,,
710567,66.0,19298.0,90.0,D,2.0,,0.0,,,32.0,1.0,21.0,3.0,,1.0,,,
710567,66.0,19354.0,90.0,D,4.0,,0.0,,,26.0,1.0,22.0,,,,,,
